Index, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10
11652,22279.57421875,18865.302734375,35954.05078125,32884.05078125,50960.66796875,15984.9189453125,27257.587890625,23156.5,0,0
11653,22232.69921875,18790.4375,35898.14453125,32894.76171875,50883.32421875,15790.0595703125,27320.93359375,23286.75,0,0
11654,22182.37109375,18792.96484375,35835.5546875,32946.61328125,50858.2109375,15664.3173828125,27353.884765625,23362.208984375,0,0
11655,22200.5625,18877.69921875,35855.08203125,32972.26953125,50922.375,15786.552734375,27315.71484375,23268.869140625,0,0
11656,22262.099609375,18923.6875,35933.01953125,32935.79296875,50991.0859375,15984.6796875,27261.119140625,23146.583984375,0,0
11657,22272.447265625,18869.90234375,35952,32880.57421875,50964.07421875,15987.4453125,27260.666015625,23158.458984375,0,0
11658,22226.599609375,18791.34375,35893.25,32890.73046875,50887.63671875,15790.1298828125,27322.771484375,23294.234375,0,0
11659,22174.52734375,18792.416015625,35829.14453125,32941.80078125,50857.8359375,15660.263671875,27353.66796875,23370.244140625,0,0
11660,22200.541015625,18875.07421875,35851.8359375,32970.5,50922.875,15785.0048828125,27316.90625,23276.833984375,0,0
11661,22255.375,18921.259765625,35924.7421875,32934.95703125,50985.67578125,15981.9609375,27260.353515625,23150.875,0,0
11662,22268.46484375,18864.849609375,35946.80078125,32881.8359375,50962.26171875,15987.0888671875,27263,23166.994140625,0,0
11663,22224.71484375,18792.990234375,35887.36328125,32895.46875,50882.6484375,15795.0185546875,27323.083984375,23297.884765625,0,0
11664,22178.103515625,18796.421875,35827.66796875,32945.63671875,50855.26171875,15670.9921875,27357.078125,23372.4375,0,0
11665,22206.234375,18881.728515625,35856.5546875,32973.03125,50923.78125,15788.6044921875,27318.265625,23282.71875,0,0
11666,22254.587890625,18923.90234375,35920.9296875,32932.14453125,50982.40625,15978.8623046875,27254.25,23150.0625,0,0
11667,22271.73046875,18865.15625,35946.46875,32878.73828125,50957.0625,15982.2001953125,27253.4375,23155.30859375,0,0
11668,22224.546875,18792.943359375,35888.125,32888.34375,50878.88671875,15790.34375,27311.947265625,23281.57421875,0,0
11669,22182.802734375,18797.23046875,35830.88671875,32943.5625,50853.3046875,15669.2529296875,27351.546875,23366.40625,0,0
11670,22205.59375,18882.609375,35853.29296875,32971.07421875,50918.80078125,15794.0390625,27310.82421875,23268.19921875,0,0
11671,22261.599609375,18929.865234375,35926.1796875,32936.3359375,50983.86328125,15987.4453125,27249.38671875,23139,0,0
11672,22281.07421875,18873.146484375,35952.28125,32883.8359375,50961.3984375,15990.138671875,27255.083984375,23149.96875,0,0
11673,22238.828125,18800.234375,35896.3984375,32895.6875,50882.67578125,15796.9736328125,27318.505859375,23287.822265625,0,0
11674,22185.447265625,18799.427734375,35830.48046875,32945.75,50851.875,15668.3935546875,27346.63671875,23363.521484375,0,0
11675,22214.177734375,18882.203125,35856.73046875,32976.0546875,50915.76953125,15785.9111328125,27308.943359375,23266.74609375,0,0
11676,22269.537109375,18932.19921875,35930.04296875,32940.39453125,50986.7421875,15985.8955078125,27254.05859375,23141.912109375,0,0
11677,22282.458984375,18875.865234375,35955.14453125,32884.67578125,50963.38671875,15987.1591796875,27257.96875,23150.96875,0,0
11678,22235.681640625,18798.49609375,35895.92578125,32894.63671875,50883.4609375,15790.796875,27314.572265625,23289.181640625,0,0
11679,22190.693359375,18801.953125,35834.125,32950.73828125,50852.3984375,15664.935546875,27352.953125,23365.44921875,0,0
11680,22210.62109375,18881.10546875,35857.1796875,32972.79296875,50917.53125,15787.0546875,27311.73046875,23269.583984375,0,0
11681,22262.16796875,18926.478515625,35927.1796875,32939.39453125,50985.60546875,15982.6064453125,27254.822265625,23141.52734375,0,0
11682,22277.240234375,18865.515625,35947.0859375,32877.3046875,50953.80078125,15976.9560546875,27254.01171875,23150.515625,0,0
11683,22233.60546875,18793.05859375,35892.70703125,32887.48828125,50880.91796875,15787.984375,27317.66796875,23290.900390625,0,0
11684,22184.708984375,18792.890625,35830.45703125,32939.98828125,50854.1875,15660.5498046875,27354.52734375,23363.568359375,0,0
11685,22206.1875,18877.578125,35851.4296875,32968.78125,50918.80078125,15785.623046875,27320.005859375,23272.447265625,0,0
11686,22265.865234375,18925.859375,35927.61328125,32937.19921875,50989.91796875,15982.248046875,27263.572265625,23144.630859375,0,0
11687,22278.859375,18871.619140625,35954.8359375,32883.98046875,50965.45703125,15976.4296875,27262.525390625,23154.666015625,0,0
11688,22236.87109375,18798.18359375,35898.14453125,32892.80078125,50885.1796875,15780.951171875,27322.224609375,23294.666015625,0,0
11689,22195.24609375,18801,35837.89453125,32947.61328125,50857.45703125,15658.546875,27356.38671875,23361.13671875,0,0
11690,22213.962890625,18883.041015625,35858.92578125,32971.48046875,50920.15625,15778.375,27312.328125,23261.90625,0,0
11691,22269.65625,18928.958984375,35933.85546875,32938.3359375,50990.11328125,15976.453125,27263.140625,23148.896484375,0,0
11692,22284.078125,18872.740234375,35953.66796875,32882.0234375,50964.8359375,15976.5498046875,27263,23149.587890625,0,0
11693,22239.400390625,18798.28125,35895.54296875,32892.73046875,50883.10546875,15786.4345703125,27320.83984375,23281.458984375,0,0
11694,22192.384765625,18800.80859375,35833.8359375,32944.70703125,50856.1171875,15663.099609375,27355.697265625,23355.869140625,0,0
11695,22215.65234375,18886.400390625,35862.76171875,32973.10546875,50921.9921875,15777.732421875,27314.35546875,23260.046875,0,0
11696,22269.896484375,18931.009765625,35929.75,32933.1875,50990.6796875,15979.1484375,27259.068359375,23138.90625,0,0
11697,22283.125,18875.52734375,35955.2421875,32882.8359375,50970.48828125,15983.796875,27265.453125,23156.384765625,0,0
11698,22238.921875,18802.287109375,35897.8046875,32895.01953125,50895.625,15792.2529296875,27323.69921875,23284.009765625,0,0
11699,22186.63671875,18799.568359375,35835.29296875,32947.04296875,50862.21875,15663.076171875,27352.931640625,23362.521484375,0,0
11700,22204.162109375,18875.791015625,35853.69921875,32967.42578125,50921.0625,15783.0263671875,27313.640625,23270.25,0,0
11701,22262.052734375,18921.94921875,35931.94921875,32938.3125,50992.9921875,15983.9404296875,27261.234375,23149.041015625,0,0
11702,22276.6875,18865.634765625,35947.54296875,32883.09375,50965.90625,15987.2783203125,27261.54296875,23158.8125,0,0
11703,22226.791015625,18787.244140625,35889.71875,32894.8046875,50886.80078125,15789.8671875,27321.724609375,23297.478515625,0,0
11704,22179.369140625,18792.05859375,35828.33203125,32945.70703125,50859.57421875,15664.125,27359.15234375,23370.818359375,0,0
11705,22199.990234375,18870.140625,35850.98046875,32971.26953125,50921.13671875,15780.7373046875,27317.693359375,23276.927734375,0,0
11706,22255.96875,18919.662109375,35925.19921875,32933.3046875,50986.67578125,15979.958984375,27257.015625,23140.93359375,0,0
11707,22269.46484375,18864.228515625,35947.92578125,32884.19921875,50964.26953125,15977.4326171875,27263.025390625,23155.166015625,0,0
11708,22220.115234375,18788.93359375,35886.69921875,32898.7109375,50884.65625,15780.7841796875,27318.02734375,23293.068359375,0,0
11709,22178.19921875,18791.484375,35833.21875,32950.98046875,50862.29296875,15657.044921875,27363.349609375,23375.296875,0,0
11710,22201.255859375,18875.98046875,35855.7734375,32980.32421875,50921.42578125,15778.9013671875,27317.16796875,23269.583984375,0,0
11711,22256.63671875,18921.806640625,35928.41796875,32940.17578125,50989.01171875,15978.9111328125,27259.46875,23142.697265625,0,0
11712,22273.015625,18867.23046875,35950.8984375,32888.10546875,50965.625,15983.296875,27265.3125,23160.53125,0,0
11713,22232.916015625,18791.822265625,35897.875,32898.09375,50890.28125,15787.912109375,27324.275390625,23290.662109375,0,0
11714,22187.068359375,18795.77734375,35838.25,32946.8046875,50861.3125,15660.453125,27358.583984375,23366.693359375,0,0
11715,22203.18359375,18876.771484375,35856.7734375,32973.79296875,50926.1171875,15778.5908203125,27319.765625,23274.54296875,0,0
11716,22266.53125,18924.380859375,35932.73828125,32944.63671875,50994.92578125,15978.169921875,27265.693359375,23151.353515625,0,0
11717,22282.458984375,18875.07421875,35958.29296875,32894.46875,50972.1796875,15984.2734375,27270.9375,23161.33984375,0,0
11718,22240.28125,18796.32421875,35897.94921875,32904.4375,50895.19921875,15785.9111328125,27326.228515625,23295.880859375,0,0
11719,22187.640625,18796.5625,35832.45703125,32948.94921875,50863.51171875,15662.123046875,27361.349609375,23369.3125,0,0
11720,22208.525390625,18881.681640625,35859.54296875,32981.33203125,50930.5,15785.7919921875,27322.078125,23282.265625,0,0
11721,22267.083984375,18927.359375,35933.64453125,32945.1796875,50996.42578125,15985.8251953125,27268.103515625,23153.380859375,0,0
11722,22283.150390625,18871.740234375,35958.98828125,32895.11328125,50976.54296875,15994.40625,27274.443359375,23164.203125,0,0
11723,22239.068359375,18794.203125,35899.55078125,32902.67578125,50893.86328125,15792.8251953125,27332.333984375,23297.791015625,0,0
11724,22189.640625,18792.15234375,35836.51171875,32951.95703125,50864.1484375,15662.9814453125,27366.115234375,23373.509765625,0,0
11725,22215.322265625,18879.130859375,35862.94921875,32983.28125,50933.3359375,15787.078125,27327.494140625,23280.052734375,0,0
11726,22271.396484375,18930.224609375,35935.4296875,32945.01953125,50999.1171875,15981.841796875,27270.390625,23151.521484375,0,0
11727,22287.01171875,18876.958984375,35958.51171875,32894.3984375,50976.54296875,15988.1376953125,27273.703125,23167.900390625,0,0
11728,22241.09375,18800.021484375,35903.07421875,32902.8359375,50896,15791.6796875,27330.49609375,23295.140625,0,0
11729,22196.984375,18805.38671875,35844.2109375,32956.67578125,50870.76171875,15668.107421875,27370.099609375,23377.109375,0,0
11730,22216.01171875,18889.240234375,35865.86328125,32982.1796875,50934.91796875,15789.3671875,27326.587890625,23272.208984375,0,0
11731,22269.01171875,18928.52734375,35938.48046875,32946.1796875,50998.40625,15980.7705078125,27267.48046875,23149.396484375,0,0
11732,22287.01171875,18875.552734375,35963.80078125,32895.875,50977.64453125,15986.2783203125,27269.078125,23160.671875,0,0
11733,22236.947265625,18800.6875,35905.40625,32904.9609375,50897.40625,15791.9658203125,27331.380859375,23306.443359375,0,0
11734,22188.619140625,18802.884765625,35840.0859375,32952.2109375,50865.2734375,15663.8876953125,27359.630859375,23372.29296875,0,0
11735,22211.265625,18884.447265625,35867.0234375,32980.44921875,50929.7421875,15782.6201171875,27314.85546875,23274.400390625,0,0
11736,22266.177734375,18928.93359375,35938.07421875,32941.4609375,50997.55078125,15983.5830078125,27264.478515625,23147.796875,0,0
11737,22280.02734375,18875.052734375,35958.36328125,32891.70703125,50970.80078125,15985.2998046875,27262.1875,23156.240234375,0,0
11738,22235.91796875,18800.712890625,35901.36328125,32900.79296875,50894.55078125,15796.232421875,27325.681640625,23298.40625,0,0
11739,22186.375,18794.587890625,35833.67578125,32949.3984375,50863.03125,15661.3125,27358.462890625,23376.443359375,0,0
11740,22205.166015625,18878.19921875,35858.23046875,32978.84375,50925.4921875,15785.6953125,27318.48046875,23282.744140625,0,0
11741,22260.333984375,18927.791015625,35930.2734375,32941.7734375,50994.35546875,15983.701171875,27260.58984375,23149.921875,0,0
11742,22277.76171875,18873.3125,35956.71875,32892.11328125,50974.25,15992.5703125,27269.9375,23160.79296875,0,0
11743,22228.52734375,18795.349609375,35894.23046875,32896.7109375,50895.05078125,15800.1923828125,27329.18359375,23297.765625,0,0
11744,22179.24609375,18794.77734375,35829.5234375,32948.14453125,50865.4375,15670.9921875,27362.609375,23374.822265625,0,0
11745,22201.041015625,18877.53125,35853.10546875,32979.70703125,50927.23828125,15788.388671875,27324.728515625,23286.037109375,0,0
11746,22265.83984375,18932.51171875,35935.45703125,32946.13671875,50998.6171875,15985.1328125,27266.12109375,23153.974609375,0,0
11747,22279.099609375,18875.07421875,35957.4296875,32892.25,50976.33203125,15996.4814453125,27270.9375,23168.568359375,0,0
11748,22233.369140625,18799.78125,35899.78125,32903.76953125,50900.08203125,15801.9794921875,27330.94921875,23304.796875,0,0
11749,22184.68359375,18802.046875,35834.53125,32951.95703125,50866.39453125,15666.724609375,27358.583984375,23364.234375,0,0
11750,22210.3125,18885.208984375,35863.33203125,32983.375,50931.40625,15782.810546875,27321.9375,23276.54296875,0,0
11751,22261.931640625,18927.8125,35932.2109375,32944.32421875,50995.94921875,15981.9609375,27260.6875,23149.396484375,0,0
11752,22276.80859375,18877.271484375,35958.91796875,32892.6796875,50974.73046875,15991.068359375,27265.453125,23158.384765625,0,0
11753,22234.296875,18798.521484375,35899.09375,32900.55078125,50897.58203125,15796.232421875,27328.994140625,23299.21875,0,0
11754,22188.35546875,18799.734375,35838.75,32953.88671875,50867.0859375,15665.4375,27363.994140625,23376.587890625,0,0
11755,22209.884765625,18882.896484375,35861.44921875,32981.5859375,50931.08203125,15781.7626953125,27322.078125,23278.140625,0,0
11756,22266.578125,18930.24609375,35935.7109375,32951.90625,50998.8125,15984.8466796875,27264.693359375,23150.494140625,0,0
11757,22280.93359375,18876.244140625,35960.125,32896.1875,50974.25,15983.3671875,27260.974609375,23151.78125,0,0
11758,22236.947265625,18798.615234375,35905.17578125,32903.8125,50897.03125,15788.9609375,27320.43359375,23286.10546875,0,0
11759,22189.380859375,18802.072265625,35843.33203125,32959.53125,50872.875,15663.6015625,27359.322265625,23366.76171875,0,0
11760,22214.34375,18887.212890625,35865,32986.90625,50936.80078125,15786.3154296875,27323.916015625,23273.400390625,0,0
11761,22270.65625,18932.822265625,35938.17578125,32947.76171875,51001.6484375,15979.1953125,27263.453125,23141.57421875,0,0
11762,22280.62109375,18874.052734375,35957.90625,32892.9921875,50977.9921875,15979.625,27264.859375,23151.328125,0,0
11763,22234.87109375,18799.28125,35900.7109375,32900.55078125,50899.34375,15789.4873046875,27328.802734375,23293.880859375,0,0
11764,22187.1875,18798.49609375,35839.20703125,32951.55078125,50868.04296875,15659.6923828125,27360.537109375,23368.48046875,0,0
11765,22210.697265625,18879.796875,35863.33203125,32981.46875,50933.7421875,15779.568359375,27324.490234375,23277.76171875,0,0
11766,22267.34375,18926.791015625,35937.38671875,32950.45703125,51005.4375,15978.2890625,27269.890625,23152.212890625,0,0
11767,22283.556640625,18873.90625,35961.65625,32896.375,50983.48046875,15979.029296875,27273.05859375,23164.796875,0,0
11768,22240.328125,18802.884765625,35904.98828125,32906.58203125,50904.96875,15791.8955078125,27331.40234375,23291.515625,0,0
11769,22186.400390625,18796.515625,35840.63671875,32952.7421875,50874.59375,15656.9267578125,27361.896484375,23372.29296875,0,0
11770,22208.30859375,18883.609375,35864.1171875,32981.61328125,50940.6796875,15782.2158203125,27327.634765625,23281.958984375,0,0
11771,22265.74609375,18933.083984375,35935.23828125,32947.54296875,51006.1796875,15980.125,27266.099609375,23154.166015625,0,0
11772,22279.765625,18875.099609375,35957.17578125,32889.63671875,50981.38671875,15988.375,27268.271484375,23153.1875,0,0
11773,22229.71875,18796.541015625,35898.66796875,32898.8046875,50901.1796875,15791.4892578125,27325.990234375,23289.896484375,0,0
11774,22188.119140625,18799.28125,35839.70703125,32953.5234375,50870.20703125,15657.044921875,27361.896484375,23368.099609375,0,0
11775,22206.572265625,18882.91796875,35859.23046875,32980.875,50929.71875,15776.46875,27316.787109375,23271.134765625,0,0
11776,22265.9375,18928.71875,35935.1171875,32945.2734375,50999.40625,15971.255859375,27261.734375,23149.15625,0,0
11777,22282.29296875,18874.12109375,35960.34375,32893.13671875,50980.05078125,15978.8154296875,27267.505859375,23159.265625,0,0
11778,22231.962890625,18794.65625,35899.3046875,32901,50897.3125,15781.5234375,27323.65234375,23293.78125,0,0
11779,22181.203125,18793.681640625,35833.36328125,32946.35546875,50864.7734375,15652.6591796875,27353.765625,23367.66796875,0,0
11780,22203.28125,18874.291015625,35857.25,32972.10546875,50927.78125,15775.7783203125,27311.400390625,23270.51171875,0,0
11781,22260.884765625,18925.16796875,35929.30078125,32940.4609375,50999.90625,15974.09375,27261.49609375,23146.60546875,0,0
11782,22279.431640625,18871.40234375,35957.125,32891.39453125,50980.09375,15981.2705078125,27264.359375,23156.740234375,0,0
11783,22231.056640625,18792.890625,35897.85546875,32899.8359375,50896.8359375,15784.4091796875,27322.318359375,23288.681640625,0,0
11784,22185.13671875,18796.994140625,35835.125,32948.16796875,50865.10546875,15652.966796875,27357.65234375,23368.052734375,0,0
11785,22203.447265625,18880.490234375,35860.65625,32976.4609375,50931.6484375,15773.4169921875,27319.744140625,23279.71484375,0,0
11786,22257.712890625,18928.265625,35932.5859375,32942.84375,50996.6875,15977.193359375,27267.83984375,23152.90234375,0,0
11787,22275.068359375,18874.505859375,35958.29296875,32888.98828125,50974.46875,15981.388671875,27267.052734375,23150.875,0,0
11788,22231.578125,18799.306640625,35899.9296875,32897.98046875,50893.40625,15785.9111328125,27323.916015625,23290.421875,0,0
11789,22181.322265625,18795.515625,35834.36328125,32949.14453125,50863.76953125,15658.546875,27361.82421875,23370.48046875,0,0
11790,22200.37109375,18873.931640625,35853.19921875,32973.3359375,50929.55078125,15775.0859375,27321.88671875,23282.697265625,0,0
11791,22257.568359375,18924.619140625,35930.0859375,32941.98828125,50994.51953125,15970.326171875,27260.568359375,23146.703125,0,0
11792,22272.96875,18871.640625,35954.66796875,32889.20703125,50970.0546875,15981.2236328125,27264.26171875,23149.37109375,0,0
11793,22232.130859375,18794.943359375,35897.46875,32897.3046875,50888.94921875,15787.005859375,27320.244140625,23285.822265625,0,0
11794,22180.51171875,18790.19921875,35831.09375,32943.89453125,50858.64453125,15656.28125,27353.62109375,23360.77734375,0,0
11795,22207.431640625,18875.744140625,35859.32421875,32981.23046875,50925.73828125,15778.8779296875,27316.35546875,23270.87109375,0,0
11796,22260.76171875,18922.328125,35932.23828125,32942.9375,50993.83203125,15972.185546875,27257.68359375,23146.15234375,0,0
11797,22278.384765625,18868.021484375,35955.26953125,32886.26953125,50967.51171875,15974.8330078125,27255.87109375,23147.681640625,0,0
11798,22233.275390625,18791.630859375,35901.16796875,32897.59375,50892.05078125,15783.4296875,27323.677734375,23290.46875,0,0
11799,22190.30859375,18795.541015625,35840.3671875,32950.5234375,50861.76953125,15652.037109375,27355.318359375,23359.302734375,0,0
11800,22207.693359375,18874.837890625,35863.16796875,32976.4609375,50926.5,15768.2919921875,27317.978515625,23276.521484375,0,0
11801,22261.478515625,18924.025390625,35932.66796875,32940.53125,50993.51953125,15963.484375,27261.94921875,23143.224609375,0,0
11802,22281.765625,18866.900390625,35961.80078125,32890.11328125,50974.46875,15974.3095703125,27265.765625,23155.5,0,0
11803,22246.48046875,18805.744140625,35910.80078125,32908.11328125,50899.89453125,15784.8125,27327.0625,23289.27734375,0,0
11804,22197.416015625,18801.119140625,35843.78125,32956.03125,50869.9921875,15656.638671875,27362.587890625,23368.71875,0,0
11805,22223.712890625,18891.453125,35868.79296875,32988.57421875,50938.0625,15776.015625,27327.255859375,23279.240234375,0,0
11806,22278.287109375,18938.875,35943.9609375,32954.7421875,51004.625,15971.4248046875,27267.958984375,23149.708984375,0,0
11807,22289.541015625,18877.509765625,35965.51953125,32894.3046875,50973.39453125,15975,27262.787109375,23154.35546875,0,0
11808,22241.833984375,18801.30859375,35908.91796875,32900.29296875,50900.17578125,15778.4716796875,27330.400390625,23298.98046875,0,0
11809,22189.666015625,18799.234375,35839.51171875,32949.2109375,50865.03125,15649.5107421875,27357.462890625,23361.447265625,0,0
11810,22212.625,18883.73046875,35864.45703125,32980.04296875,50929.69921875,15774.037109375,27316.431640625,23267.630859375,0,0
11811,22267.916015625,18931.484375,35937.40625,32943.65625,50996.6171875,15975.6923828125,27267.365234375,23144.224609375,0,0
11812,22279.146484375,18876.93359375,35959.1484375,32889.8671875,50972.15625,15980.1982421875,27265.07421875,23153.619140625,0,0
11813,22239.068359375,18806.29296875,35900.07421875,32898.64453125,50893,15787.7470703125,27327.23046875,23289.65625,0,0
11814,22191.453125,18805.265625,35838.20703125,32948.66796875,50862.4609375,15661.0751953125,27361.228515625,23364.140625,0,0
11815,22212.671875,18885.375,35859.92578125,32975.84375,50924.76171875,15774.107421875,27318.62109375,23269.25,0,0
11816,22260.71484375,18928.88671875,35925.41796875,32936.6484375,50986.9375,15967.3955078125,27257.15625,23142.53125,0,0
11817,22276.666015625,18872.572265625,35950.44921875,32879.35546875,50963.9296875,15973.2841796875,27258.0625,23154.90234375,0,0
11818,22233.60546875,18794.91796875,35894.80078125,32889.73046875,50888.5625,15784.0029296875,27318.884765625,23289.396484375,0,0
11819,22184.77734375,18798.853515625,35831.88671875,32942.48828125,50856.3984375,15650.9423828125,27351.693359375,23359.27734375,0,0
11820,22201.921875,18879.55859375,35849.9296875,32971.57421875,50918.9375,15770.1982421875,27310.23046875,23268.916015625,0,0
11821,22258.759765625,18929.984375,35925.625,32935.8125,50988.82421875,15970.921875,27264.26171875,23152.974609375,0,0
11822,22271.255859375,18873.693359375,35947.70703125,32880.09375,50967.4296875,15979.8876953125,27259.328125,23151.806640625,0,0
11823,22222.427734375,18791.69921875,35887.3359375,32885.60546875,50886.5625,15779.4013671875,27317.552734375,23288.849609375,0,0
11824,22173.953125,18794.802734375,35826.46875,32937.2421875,50856,15657.521484375,27360.228515625,23371.865234375,0,0
11825,22199.849609375,18880.84375,35851.40625,32967.76171875,50921.01953125,15775.037109375,27315.09375,23270.634765625,0,0
11826,22258.44921875,18928.765625,35926.91796875,32935.69921875,50988.0546875,15969.015625,27257.900390625,23139.384765625,0,0
11827,22268.630859375,18875.21875,35951.1875,32884.67578125,50968.26953125,15978.4580078125,27260.58984375,23148.01171875,0,0
11828,22228.765625,18803.791015625,35895.3984375,32895.94921875,50890.8046875,15784.693359375,27321.38671875,23289.32421875,0,0
11829,22182.349609375,18800.140625,35834.36328125,32943.34375,50863.01171875,15651.4189453125,27358.822265625,23369.57421875,0,0
11830,22208.072265625,18886.44921875,35858.3671875,32979.61328125,50927.90625,15772.7734375,27313.974609375,23270.96484375,0,0
11831,22257.375,18930.462890625,35926.58203125,32938.98828125,50989.2734375,15966.3203125,27258.18359375,23144.29296875,0,0
11832,22277.59375,18875.291015625,35952.7109375,32884.98046875,50969.91796875,15974.140625,27262.166015625,23156.478515625,0,0
11833,22241.666015625,18809.796875,35900.5,32902.95703125,50900.82421875,15786.3154296875,27327.349609375,23293.474609375,0,0
11834,22189.546875,18801.76171875,35837.125,32947.6875,50865.48828125,15651.990234375,27356.509765625,23361.18359375,0,0
11835,22207.572265625,18881.443359375,35855.84375,32975.08203125,50927.6875,15772.654296875,27316.35546875,23268.990234375,0,0
11836,22266.890625,18927.505859375,35931.11328125,32941.125,50994.44921875,15963.7705078125,27259.806640625,23149.5625,0,0
11837,22282.43359375,18875.21875,35956.98046875,32888.98828125,50976.04296875,15977.193359375,27265.98046875,23155.025390625,0,0
11838,22238.568359375,18799.666015625,35900.40625,32895.0625,50898.39453125,15785.169921875,27324.390625,23290.587890625,0,0
11839,22186.18359375,18799.068359375,35834.0546875,32942.51171875,50862.9375,15656.115234375,27358.271484375,23368.744140625,0,0
11840,22212.412109375,18883.708984375,35858.0625,32972.0234375,50929.55078125,15772.3203125,27317.599609375,23278.787109375,0,0
11841,22265.984375,18931.390625,35929.01953125,32935.86328125,50992.30078125,15970.921875,27262.35546875,23153.1875,0,0
11842,22279.337890625,18875.171875,35951.57421875,32883,50969.91796875,15978.8154296875,27263.90625,23163.537109375,0,0
11843,22232.724609375,18800.666015625,35890.89453125,32889.89453125,50888.15625,15784.8125,27323.322265625,23296.80859375,0,0
11844,22190.431640625,18801.453125,35830.4296875,32942.03125,50858.3125,15653.3017578125,27351.333984375,23362.828125,0,0
11845,22209.193359375,18882.87109375,35850.5,32967.64453125,50920.2734375,15770.078125,27309.947265625,23275.353515625,0,0
11846,22257.759765625,18923.640625,35918.40625,32930.04296875,50981.59375,15963.818359375,27250.650390625,23144.271484375,0,0
11847,22277.740234375,18875.43359375,35945.20703125,32877.76171875,50959.78125,15972.7578125,27248.291015625,23147.75,0,0
11848,22229.578125,18795.849609375,35887.625,32885.26953125,50883.51171875,15775.013671875,27309.87109375,23292.375,0,0
11849,22178.916015625,18790.916015625,35821.65625,32932.1171875,50852.5859375,15640.2373046875,27347.521484375,23368.599609375,0,0
11850,22210.71875,18889.119140625,35853.2421875,32969.7109375,50925.04296875,15772.724609375,27309.32421875,23263.98046875,0,0
11851,22262.291015625,18934.65625,35927.73046875,32934.23828125,50994.5859375,15971.375,27261.40234375,23141.197265625,0,0
11852,22278.453125,18880.34375,35951.5234375,32882.14453125,50973.75,15978.5048828125,27262.546875,23150.96875,0,0
11853,22234.609375,18807.271484375,35895.2734375,32895.73828125,50897.6484375,15784.693359375,27326.228515625,23293.58984375,0,0
11854,22177.912109375,18799.068359375,35828.28125,32939.19921875,50864.125,15647.841796875,27355.38671875,23363.94921875,0,0
11855,22201.15625,18887.99609375,35854.625,32969.23828125,50930.67578125,15768.8154296875,27317.478515625,23273.900390625,0,0
11856,22258.259765625,18932.55859375,35932.26171875,32934.9296875,50998.2109375,15966.130859375,27265.193359375,23145.724609375,0,0
11857,22279,18881.537109375,35957.90625,32885.26953125,50982.95703125,15977.4326171875,27270.509765625,23153.94921875,0,0
11858,22232.10546875,18809.369140625,35901.36328125,32895.3984375,50901.70703125,15788.1044921875,27328.77734375,23294.59375,0,0
11859,22184.587890625,18803.21484375,35837.82421875,32947.33203125,50868.30078125,15653.826171875,27359.416015625,23369.099609375,0,0
11860,22207.693359375,18882.703125,35859.3984375,32979.9921875,50930.26953125,15766.7890625,27317.599609375,23276.619140625,0,0
11861,22259.025390625,18925.859375,35927.9375,32943.9375,50995.2109375,15962.7939453125,27259.162109375,23150.63671875,0,0
11862,22271.994140625,18871.546875,35951.8046875,32887.625,50965.45703125,15968.7294921875,27252.869140625,23148.46484375,0,0
11863,22232.69921875,18797.921875,35897.01953125,32897.5,50891.8046875,15778.3046875,27315.140625,23284.416015625,0,0
11864,22185.162109375,18798.162109375,35833.55078125,32946.33203125,50860.98046875,15648.0576171875,27350.40234375,23365.287109375,0,0
11865,22201.015625,18882.37109375,35853.8671875,32975.625,50925.8046875,15767.71875,27313.115234375,23275.666015625,0,0
11866,22252.849609375,18928.71875,35924.3671875,32937.8359375,50992.23046875,15964.7001953125,27257.447265625,23151.328125,0,0
11867,22281.291015625,18881.849609375,35951.44921875,32887.34375,50975.44921875,15976.9794921875,27263.693359375,23156.978515625,0,0
11868,22238.447265625,18806.244140625,35895.78125,32894.15625,50892.76171875,15782.046875,27316,23279.025390625,0,0
11869,22186.853515625,18803.3125,35830,32941.41796875,50860.1484375,15648.748046875,27350.880859375,23365.525390625,0,0
11870,22213.962890625,18889.978515625,35861.15625,32980.94921875,50926.2109375,15770.1982421875,27316.35546875,23272.708984375,0,0
11871,22265.43359375,18935.73046875,35932.8046875,32943.34375,50993.9921875,15969.1357421875,27263.953125,23149.255859375,0,0
11872,22279.599609375,18880.490234375,35956.6484375,32887.625,50969.17578125,15978.6953125,27256.181640625,23147.796875,0,0
11873,22235.91796875,18800.234375,35896.83203125,32894.0625,50894.3359375,15786.958984375,27323.462890625,23283.078125,0,0
11874,22190.193359375,18805.197265625,35836.3125,32945.20703125,50866.48828125,15656.591796875,27362.27734375,23369.005859375,0,0
11875,22210.458984375,18888.666015625,35857.20703125,32976.0546875,50931.76953125,15775.943359375,27327.73046875,23281.791015625,0,0
11876,22272.109375,18939.474609375,35932.7109375,32942.5546875,51000.19921875,15982.890625,27269.890625,23148.443359375,0,0
11877,22290.46875,18886.04296875,35958.58203125,32890.03125,50975.46875,15986.2294921875,27267.365234375,23158.765625,0,0
11878,22246.93359375,18811.181640625,35904.9296875,32900.3125,50897.29296875,15789.6064453125,27324.65234375,23293.568359375,0,0
11879,22198.416015625,18807.984375,35840.34375,32952.6875,50865.3671875,15656.3544921875,27357.078125,23365.880859375,0,0
